cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,año,valor,unidad_medida
06,Colima,0,Estatal,6200032082,"Población ocupada con ingresos de hasta un salario mínimo - 15 años y más, mujeres",2017/t4,28637,Número de personas
06,Colima,0,Estatal,6200032082,"Población ocupada con ingresos de hasta un salario mínimo - 15 años y más, mujeres",2018/t1,30278,Número de personas
06,Colima,0,Estatal,6200032082,"Población ocupada con ingresos de hasta un salario mínimo - 15 años y más, mujeres",2018/t2,31455,Número de personas
06,Colima,0,Estatal,6200032082,"Población ocupada con ingresos de hasta un salario mínimo - 15 años y más, mujeres",2018/t3,26959,Número de personas
06,Colima,0,Estatal,6200032082,"Población ocupada con ingresos de hasta un salario mínimo - 15 años y más, mujeres",2018/t4,29562,Número de personas
06,Colima,0,Estatal,6200032082,"Población ocupada con ingresos de hasta un salario mínimo - 15 años y más, mujeres",2019/t1,31621,Número de personas
06,Colima,0,Estatal,6200032082,"Población ocupada con ingresos de hasta un salario mínimo - 15 años y más, mujeres",2019/t2,35364,Número de personas
06,Colima,0,Estatal,6200032082,"Población ocupada con ingresos de hasta un salario mínimo - 15 años y más, mujeres",2019/t3,36303,Número de personas
06,Colima,0,Estatal,6200032082,"Población ocupada con ingresos de hasta un salario mínimo - 15 años y más, mujeres",2019/t4,36428,Número de personas
06,Colima,0,Estatal,6200032082,"Población ocupada con ingresos de hasta un salario mínimo - 15 años y más, mujeres",2020/t1,41835,Número de personas
06,Colima,0,Estatal,6200032082,"Población ocupada con ingresos de hasta un salario mínimo - 15 años y más, mujeres",2020/t2,ND,Número de personas
06,Colima,0,Estatal,6200032082,"Población ocupada con ingresos de hasta un salario mínimo - 15 años y más, mujeres",2020/t3,35648,Número de personas
06,Colima,0,Estatal,6200032082,"Población ocupada con ingresos de hasta un salario mínimo - 15 años y más, mujeres",2020/t4,33866,Número de personas
06,Colima,0,Estatal,6200032082,"Población ocupada con ingresos de hasta un salario mínimo - 15 años y más, mujeres",2021/t1,44178,Número de personas
06,Colima,0,Estatal,6200032082,"Población ocupada con ingresos de hasta un salario mínimo - 15 años y más, mujeres",2021/t2,39359,Número de personas
06,Colima,0,Estatal,6200032082,"Población ocupada con ingresos de hasta un salario mínimo - 15 años y más, mujeres",2021/t3,43391,Número de personas
06,Colima,0,Estatal,6200032082,"Población ocupada con ingresos de hasta un salario mínimo - 15 años y más, mujeres",2021/t4,41562,Número de personas
06,Colima,0,Estatal,6200032082,"Población ocupada con ingresos de hasta un salario mínimo - 15 años y más, mujeres",2022/t1,57421,Número de personas
06,Colima,0,Estatal,6200032082,"Población ocupada con ingresos de hasta un salario mínimo - 15 años y más, mujeres",2022/t2,53414,Número de personas
06,Colima,0,Estatal,6200032082,"Población ocupada con ingresos de hasta un salario mínimo - 15 años y más, mujeres",2022/t3,52012,Número de personas
06,Colima,0,Estatal,6200032082,"Población ocupada con ingresos de hasta un salario mínimo - 15 años y más, mujeres",2022/t4,53160,Número de personas
06,Colima,0,Estatal,6200032082,"Población ocupada con ingresos de hasta un salario mínimo - 15 años y más, mujeres",2023/t1,61041,Número de personas
06,Colima,0,Estatal,6200032082,"Población ocupada con ingresos de hasta un salario mínimo - 15 años y más, mujeres",2023/t2,59960,Número de personas
06,Colima,0,Estatal,6200032082,"Población ocupada con ingresos de hasta un salario mínimo - 15 años y más, mujeres",2023/t3,55858,Número de personas
06,Colima,0,Estatal,6200032082,"Población ocupada con ingresos de hasta un salario mínimo - 15 años y más, mujeres",2023/t4,52491,Número de personas
06,Colima,0,Estatal,6200032082,"Población ocupada con ingresos de hasta un salario mínimo - 15 años y más, mujeres",2024/t1,65403,Número de personas
06,Colima,0,Estatal,6200032082,"Población ocupada con ingresos de hasta un salario mínimo - 15 años y más, mujeres",2024/t2,63190,Número de personas
06,Colima,0,Estatal,6200032082,"Población ocupada con ingresos de hasta un salario mínimo - 15 años y más, mujeres",2024/t3,57997,Número de personas
06,Colima,0,Estatal,6200032082,"Población ocupada con ingresos de hasta un salario mínimo - 15 años y más, mujeres",2024/t4,55116,Número de personas
06,Colima,0,Estatal,6200032082,"Población ocupada con ingresos de hasta un salario mínimo - 15 años y más, mujeres",2025/t1,60755,Número de personas
06,Colima,0,Estatal,6200032082,"Población ocupada con ingresos de hasta un salario mínimo - 15 años y más, mujeres",2025/t2,60605,Número de personas
06,Colima,0,Estatal,6200032082,"Población ocupada con ingresos de hasta un salario mínimo - 15 años y más, mujeres",2025/t3,65530,Número de personas
06,Colima,0,Estatal,6200032082,"Población ocupada con ingresos de hasta un salario mínimo - 15 años y más, mujeres",2025/t4,68932,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2005/t1,65108,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2005/t2,64697,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2005/t3,63579,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2005/t4,57261,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2006/t1,59364,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2006/t2,52970,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2006/t3,54101,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2006/t4,52568,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2007/t1,52441,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2007/t2,54352,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2007/t3,50017,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2007/t4,48829,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2008/t1,52059,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2008/t2,50734,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2008/t3,53423,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2008/t4,47290,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2009/t1,59199,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2009/t2,63209,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2009/t3,59932,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2009/t4,55029,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2010/t1,59115,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2010/t2,64593,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2010/t3,61430,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2010/t4,61134,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2011/t1,60896,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2011/t2,63804,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2011/t3,64820,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2011/t4,57418,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2012/t1,70034,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2012/t2,68696,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2012/t3,63361,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2012/t4,67244,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2013/t1,63377,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2013/t2,64621,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2013/t3,66067,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2013/t4,64903,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2014/t1,65028,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2014/t2,65974,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2014/t3,67595,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2014/t4,61183,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2015/t1,76208,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2015/t2,72913,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2015/t3,69352,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2015/t4,72074,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2016/t1,76704,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2016/t2,78652,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2016/t3,77650,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2016/t4,78530,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2017/t1,85721,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2017/t2,82918,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2017/t3,79459,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2017/t4,83491,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2018/t1,96857,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2018/t2,99043,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2018/t3,91713,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2018/t4,93264,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2019/t1,107066,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2019/t2,103109,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2019/t3,103565,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2019/t4,111297,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2020/t1,126892,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2020/t2,ND,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2020/t3,112671,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2020/t4,112424,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2021/t1,126686,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2021/t2,125532,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2021/t3,132682,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2021/t4,124927,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2022/t1,131602,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2022/t2,135042,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2022/t3,135550,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2022/t4,130844,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2023/t1,144751,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2023/t2,133715,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2023/t3,142276,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2023/t4,146663,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2024/t1,139321,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2024/t2,138755,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2024/t3,141026,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2024/t4,138128,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2025/t1,140662,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2025/t2,141410,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2025/t3,160239,Número de personas
06,Colima,0,Estatal,6200032083,Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más,2025/t4,178303,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2005/t1,33213,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2005/t2,32785,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2005/t3,33707,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2005/t4,29062,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2006/t1,30323,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2006/t2,25804,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2006/t3,26330,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2006/t4,23538,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2007/t1,24718,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2007/t2,26423,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2007/t3,24420,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2007/t4,21562,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2008/t1,24337,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2008/t2,21833,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2008/t3,24988,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2008/t4,20672,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2009/t1,27240,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2009/t2,32894,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2009/t3,28344,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2009/t4,26050,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2010/t1,26819,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2010/t2,30482,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2010/t3,28924,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2010/t4,27327,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2011/t1,27110,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2011/t2,30166,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2011/t3,29766,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2011/t4,25135,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2012/t1,31778,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2012/t2,30800,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2012/t3,28539,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2012/t4,29680,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2013/t1,26320,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2013/t2,26563,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2013/t3,30267,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2013/t4,28413,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2014/t1,29682,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2014/t2,28055,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2014/t3,30043,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2014/t4,27317,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2015/t1,34997,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2015/t2,32593,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2015/t3,31517,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2015/t4,32086,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2016/t1,36878,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2016/t2,38882,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2016/t3,37292,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2016/t4,40364,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2017/t1,42770,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2017/t2,38867,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2017/t3,36608,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2017/t4,40346,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2018/t1,49955,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2018/t2,50348,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2018/t3,46619,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2018/t4,44062,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2019/t1,54795,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2019/t2,52492,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2019/t3,52418,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2019/t4,57062,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2020/t1,73582,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2020/t2,ND,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2020/t3,69461,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2020/t4,65268,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2021/t1,74862,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2021/t2,69650,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2021/t3,76057,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2021/t4,70839,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2022/t1,80550,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2022/t2,81301,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2022/t3,82262,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2022/t4,79916,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2023/t1,92041,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2023/t2,84518,Número de personas
06,Colima,0,Estatal,6200032084,"Población ocupada con ingresos de más de 1 hasta 2 salarios mínimos - 15 años y más, hombres",2023/t3,83981,Número de personas
