"Sistema Nacional de Información Estadística y Geográfica",
"Catálogo Nacional de Indicadores",
"Fecha de consulta: 21/04/2026 13:50:34",

"Nombre del Indicador Clave: Tasa neta de matriculación en la enseñanza primaria (6 a 11 años de edad)",
"Definición: Es el porcentaje de la población de 6 a 11 años de edad matriculada en la educación primaria con respecto a la población total de 6 a 11 años de edad.",
"Cobertura geográfica: Nacional y Estatal.",
"Cobertura temporal: A partir de 1990.",
"Unidad de medida: Porcentaje",
"Periodicidad: Anual",


"Entidad federativa","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Quintana Roo","96.66339","95.88825","93.43453","93.64508","93.17574","93.97567","94.29381","94.77568","95.82133","96.50303","97.87055","98.29751","97.44053","97.33273","96.82391","96.60023","97.32349","97.91488","98.58000","96.28830","94.72080","95.92463","96.23149","95.20020","94.44696","94.90118","95.45985","95.33122","94.94999","93.96647","91.53362","91.25682","92.34140","88.96833","89.20237"
"San Luis Potosí","94.01019","94.29353","94.16734","94.12914","94.10784","94.16340","95.40400","95.84864","95.87016","96.67678","97.03267","97.26125","96.89572","96.02031","95.76429","95.23875","95.30954","95.78064","97.77154","98.71145","99.22844","99.85577","99.11754","98.69207","96.46098","95.86508","95.52347","95.40693","96.17449","96.65263","96.80054","96.29780","96.76213","96.92445","95.66364"
"Sinaloa","98.96247","97.82052","97.24823","95.55378","96.47467","95.79988","93.34057","92.49649","93.07205","92.52952","92.85933","94.44224","94.39558","95.98739","95.91634","96.51060","96.31215","93.68908","95.30746","96.83792","96.33119","96.62017","94.87905","94.72474","92.99277","92.50176","91.91926","92.95055","93.18731","94.53590","94.61167","93.38224","93.47697","93.55953","92.69568"
"Sonora","108.69154","102.73458","100.27635","97.25811","95.30261","92.47123","93.11995","93.97092","95.21701","96.71100","97.84665","98.55125","97.35669","96.46361","95.46075","95.56211","95.36445","96.55946","97.38877","97.28693","97.84426","97.67172","97.28263","93.22083","92.51256","91.96128","91.92828","91.77187","91.41990","91.50341","91.41272","91.06363","90.94246","91.27015","90.78928"
"Tabasco","100.35171","97.57408","96.88605","97.65323","98.20748","97.91734","98.49394","98.52878","99.26626","98.37466","97.87221","98.24055","98.28386","98.68316","98.31242","97.42355","97.48367","96.45608","95.93082","96.20493","96.33993","96.98390","95.55624","95.13787","96.08036","100.53968","100.73383","100.35626","97.26065","99.89328","100.39831","100.27148","100.71544","100.37367","100.10786"
"Tamaulipas","94.76086","93.40952","92.47456","92.46143","93.20373","93.35324","93.08747","94.30098","94.79268","95.76803","96.86486","96.41278","96.53048","96.02381","97.14371","95.02945","95.28610","95.58498","96.91086","97.22050","96.28828","96.17610","94.28505","91.16772","91.66692","92.15214","92.63952","93.11336","93.59732","94.05206","93.05158","92.30835","92.89900","92.90198","92.83993"
"Tlaxcala","99.59943","99.65892","99.30653","99.93147","98.07562","95.62096","95.65726","95.34475","95.06414","96.08975","98.03779","100.01443","100.20033","100.12129","99.41434","98.92957","97.89683","97.44101","96.79909","94.87690","95.45680","96.03452","96.70458","95.61704","95.24090","95.03030","94.43812","94.26903","95.05558","95.70694","95.63342","95.03158","95.61323","95.54586","93.78697"
"Veracruz de Ignacio de la Llave","97.02549","96.37846","94.70080","91.78324","92.00863","91.24549","91.66564","92.29336","93.49911","94.89403","95.00515","95.91642","95.92389","95.58152","95.34126","94.88054","96.20325","95.85833","95.76520","97.03107","97.55053","97.06503","95.40264","93.50599","92.25022","91.12547","90.23167","90.25683","90.70293","90.75422","91.43428","91.43604","91.96042","91.43001","90.53374"
"Yucatán","106.94895","95.63382","96.67987","96.56354","96.54442","96.76983","95.92032","95.51754","95.30844","95.72138","96.11031","96.07999","95.30734","93.88128","92.88089","91.22508","90.90064","92.18179","94.17830","96.80955","97.95028","97.08636","95.94114","94.43743","92.26206","91.31155","90.26308","89.63452","89.16805","89.81615","89.29677","91.04152","90.00533","86.87347","90.42835"
"Zacatecas","97.19952","96.52877","95.91495","97.41992","97.73097","99.27207","99.17347","98.03054","98.11404","97.31268","96.40518","95.03861","94.53700","94.57931","95.79375","97.15091","97.82532","96.45875","97.43448","98.21730","99.04442","98.87631","98.35982","95.39251","94.81754","94.58730","95.27492","96.16597","96.64985","97.14209","97.19982","96.18454","96.06387","95.23532","93.81113"

"Responsable: SEP.  Dirección General de Planeación, Programación y Estadística Educativa.",
"Fuente: CONAPO.   Conciliación Demográfica 1950 a 2019 y Proyecciones de la Población de México 2020 a 2070.  SEP.   Sistema de Estadísticas Continuas de Educación del Formato 911.  ",
